1666593120000,19354.66000000,19355.89000000,19331.62000000,19337.26000000,149.30916000,1666593179999,2888093.04684060,2768,63.63044000,1230856.04712640,0
1666593180000,19337.88000000,19350.44000000,19335.49000000,19349.03000000,78.70832000,1666593239999,1522449.75327500,1942,41.46259000,802020.52773980,0
1666593240000,19349.06000000,19361.51000000,19346.00000000,19360.12000000,96.57281000,1666593299999,1868903.05466450,1744,58.45480000,1131259.01427730,0
1666593300000,19360.55000000,19360.57000000,19350.01000000,19351.29000000,101.44225000,1666593359999,1963404.34868690,1567,47.91852000,927450.96291850,0
1666593360000,19351.92000000,19352.64000000,19340.00000000,19347.40000000,85.23508000,1666593419999,1648971.19065660,2042,40.04157000,774638.66280520,0
1666593420000,19346.87000000,19352.65000000,19343.36000000,19350.60000000,85.49334000,1666593479999,1654114.15541990,1699,44.29215000,856981.30142720,0
1666593480000,19349.67000000,19353.00000000,19347.00000000,19349.00000000,62.39052000,1666593539999,1207270.86817360,1458,31.05431000,600920.69096940,0
1666593540000,19349.49000000,19353.57000000,19340.66000000,19346.63000000,71.84401000,1666593599999,1389983.79341740,1696,37.15317000,718815.75894930,0
1666593600000,19345.81000000,19351.23000000,19340.01000000,19341.70000000,67.70037000,1666593659999,1309705.78522170,1487,28.45514000,550492.32298550,0
1666593660000,19342.52000000,19345.62000000,19336.91000000,19343.39000000,64.18642000,1666593719999,1241436.12787250,1333,28.87618000,558516.84874590,0
1666593720000,19344.07000000,19350.00000000,19340.91000000,19349.47000000,53.67388000,1666593779999,1038369.11847730,1272,27.83743000,538551.66072840,0
1666593780000,19349.65000000,19352.48000000,19347.65000000,19348.37000000,41.71049000,1666593839999,807096.43098320,848,17.43368000,337349.70042200,0
1666593840000,19348.34000000,19354.90000000,19345.89000000,19350.00000000,76.57670000,1666593899999,1481819.48139810,1589,41.44299000,801975.43345590,0
1666593900000,19349.99000000,19351.04000000,19344.00000000,19346.74000000,55.71658000,1666593959999,1077987.27137350,1372,27.97412000,541247.35357800,0
1666593960000,19346.84000000,19348.02000000,19340.51000000,19343.08000000,57.03155000,1666594019999,1103211.83399520,1356,26.86282000,519641.59551050,0
1666594020000,19344.27000000,19349.09000000,19341.76000000,19343.02000000,55.17252000,1666594079999,1067330.43942290,1178,24.33823000,470844.58494140,0
1666594080000,19343.03000000,19344.21000000,19336.98000000,19339.04000000,56.87031000,1666594139999,1099852.41823720,1175,34.41574000,665582.18749170,0
1666594140000,19338.86000000,19342.53000000,19336.96000000,19338.54000000,45.86239000,1666594199999,886949.62713800,1131,22.88018000,442497.18869320,0
1666594200000,19338.52000000,19343.76000000,19336.50000000,19338.13000000,61.91486000,1666594259999,1197433.26335810,1325,29.67548000,573939.06814440,0
1666594260000,19338.24000000,19338.24000000,19320.00000000,19323.36000000,213.23137000,1666594319999,4121132.01761000,3388,97.27220000,1879970.30612130,0
1666594320000,19323.36000000,19325.84000000,19314.49000000,19317.00000000,74.23667000,1666594379999,1434151.52616670,1568,31.24193000,603554.02444650,0
